path	line	name	visibility	return_type	returns_result	classification	signals
pillow-rs-freetype/ffi-wasm/src/lib.rs	3258	fontdone_wasm_outline_done	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3281	fontdone_wasm_outline_reverse	pub	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3290	fontdone_wasm_outline_transform	pub	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3310	fontdone_wasm_outline_translate	pub	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3323	fontdone_wasm_library_set_lcd_filter	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3328	fontdone_wasm_library_set_lcd_filter_weights	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3333	fontdone_wasm_library_set_lcd_geometry	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3361	fontdone_wasm_get_truetype_engine_type	pub	FT_TrueTypeEngineType	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3371	wasm_property_module	private	Option<&'static str>	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3382	wasm_property_name	private	Option<&'static str>	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3394	fontdone_wasm_property_get	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3420	fontdone_wasm_property_set_then_get	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3462	fontdone_wasm_property_increase_x_height_set_then_get	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3504	fontdone_wasm_property_glyph_to_script_map_invalid_face	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3536	abi_property_glyph_to_script_map_snapshot	pub	AbiGlyphToScriptMapSnapshot	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3581	fontdone_wasm_property_increase_x_height_invalid_face	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3603	abi_support_set_default_properties	pub	Option<FT_UInt>	false	parser_review	question_operator
pillow-rs-freetype/ffi-wasm/src/lib.rs	3628	wasm_face_property	private	rust_ffi::FT_Face_Property	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3650	fontdone_wasm_face_properties_one	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3661	abi_face_properties_state	pub	Option<rust_ffi::FT_Face_Properties_State>	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3666	abi_support_truetype_engine_observation	pub	(i32, bool, bool)	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3680	abi_support_debug_hook_classes	pub	(bool, [rust_ffi::FT_Int; 4], [rust_ffi::FT_Int; 4])	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3730	abi_support_add_default_modules	pub	bool	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3741	abi_support_add_default_modules_observation	pub	(bool, &'static [&'static str])	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3757	abi_support_add_minimal_module_observation	pub	(i32, usize, bool, Option<rust_ffi::FT_Installed_Module_Info>)	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3777	abi_support_add_synthetic_module_observation	pub	SyntheticModuleObservation	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3833	abi_support_new_library_observation	pub	(i32, i32, i32, usize, bool, bool)	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3863	abi_support_reference_library_observation	pub	(i32, i32, bool, i32)	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3879	abi_support_reference_then_done_library_observation	pub	(i32, i32, bool, bool)	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3890	abi_support_final_done_library_observation	pub	i32	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3897	abi_support_default_module_flags	pub	Option<rust_ffi::FT_ULong>	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3903	abi_support_default_module_present	pub	bool	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3912	abi_support_module_interface_present	pub	bool	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3924	abi_support_module_requester_service_available	pub	bool	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3937	abi_support_default_renderer_class	pub	Option<(&'static str, rust_ffi::FT_Glyph_Format, bool, bool)>	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3945	abi_support_null_renderer_class	pub	Option<(&'static str, rust_ffi::FT_Glyph_Format, bool, bool)>	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3952	abi_support_set_default_outline_renderer	pub	( FT_Error, Option<(&'static str, rust_ffi::FT_Glyph_Format, bool, bool)>, )	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3969	abi_support_init_free_type_created_library	pub	bool	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3975	abi_support_done_mm_var	pub	i32	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	3986	abi_support_get_and_done_mm_var	pub	(FT_Error, FT_Error, usize, usize, usize)	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4010	abi_mm_var_namedstyles	pub	Option<Vec<(rust_ffi::FT_Var_Named_Style, Vec<rust_ffi::FT_Fixed>)>>	false	parser_review	question_operator
pillow-rs-freetype/ffi-wasm/src/lib.rs	4040	abi_support_debug_hook_a	private	rust_ffi::FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4045	abi_support_debug_hook_b	private	rust_ffi::FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4050	fontdone_wasm_mul_div	pub	FT_Long	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4055	fontdone_wasm_mul_fix	pub	FT_Long	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4060	fontdone_wasm_div_fix	pub	FT_Long	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4065	fontdone_wasm_round_fix	pub	FT_Fixed	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4070	fontdone_wasm_ceil_fix	pub	FT_Fixed	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4075	fontdone_wasm_floor_fix	pub	FT_Fixed	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4080	fontdone_wasm_sin	pub	FT_Fixed	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4085	fontdone_wasm_cos	pub	FT_Fixed	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4090	fontdone_wasm_tan	pub	FT_Fixed	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4095	fontdone_wasm_atan2	pub	FT_Angle	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4100	fontdone_wasm_angle_diff	pub	FT_Angle	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4105	fontdone_wasm_vector_unit	pub	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4127	fontdone_wasm_vector_rotate	pub	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4149	fontdone_wasm_vector_length	pub	FT_Fixed	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4164	fontdone_wasm_vector_polarize	pub	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4207	fontdone_wasm_vector_from_polar	pub	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4233	fontdone_wasm_vector_transform	pub	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4270	fontdone_wasm_matrix_multiply	pub	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4311	fontdone_wasm_matrix_invert	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4338	fontdone_wasm_error_string	pub	FT_Bool	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4355	write_ft_bytes	private	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4363	fontdone_wasm_open_type_validate	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4398	fontdone_wasm_open_type_free	pub	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4403	fontdone_wasm_set_pixel_sizes	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4419	fontdone_wasm_set_transform	pub	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4437	fontdone_wasm_set_char_size	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4461	fontdone_wasm_request_size	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4489	fontdone_wasm_select_size	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4501	fontdone_wasm_get_char_index	pub	FT_UInt	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4509	fontdone_wasm_get_char_variant_index	pub	FT_UInt	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4521	fontdone_wasm_get_char_variant_is_default	pub	FT_Int	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4533	fontdone_wasm_get_variant_selectors	pub	*mut FT_UInt32	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4547	fontdone_wasm_get_variants_of_char	pub	*mut FT_UInt32	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4564	fontdone_wasm_get_chars_of_variant	pub	*mut FT_UInt32	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4582	fontdone_wasm_get_kerning	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4616	fontdone_wasm_get_pfr_kerning	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4644	fontdone_wasm_select_charmap	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4649	fontdone_wasm_get_charmap_count	pub	FT_UInt	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4656	fontdone_wasm_get_active_charmap_index	pub	FT_Int	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4661	fontdone_wasm_get_charmap	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4688	fontdone_wasm_get_cmap_format	pub	FT_Long	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4697	fontdone_wasm_get_cmap_language_id	pub	FT_ULong	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4706	fontdone_wasm_set_charmap	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4715	fontdone_wasm_set_charmap_from_face	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4733	fontdone_wasm_set_var_design_coordinates	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4751	fontdone_wasm_get_var_design_coordinates	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4769	fontdone_wasm_get_var_blend_coordinates	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4787	fontdone_wasm_get_mm_blend_coordinates	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4796	fontdone_wasm_set_var_blend_coordinates	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4814	fontdone_wasm_set_mm_blend_coordinates	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4832	fontdone_wasm_get_fstype_flags	pub	FT_UShort	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4837	fontdone_wasm_attach_stream	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4854	fontdone_wasm_get_track_kerning	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4878	fontdone_wasm_get_gasp	pub	FT_Int	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4883	fontdone_wasm_get_glyph_name	pub	FT_Error	false	parser_review	result_ctor
pillow-rs-freetype/ffi-wasm/src/lib.rs	4905	fontdone_wasm_get_name_index	pub	FT_UInt	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4926	fontdone_wasm_get_postscript_name	pub	FT_Bool	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4945	fontdone_wasm_get_font_format	pub	FT_Bool	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4965	fontdone_wasm_get_x11_font_format	pub	FT_Bool	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4973	abi_support_face_driver_name	pub	FT_Bool	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	4990	fontdone_wasm_set_named_instance	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5005	fontdone_wasm_get_default_named_instance	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5015	fontdone_wasm_get_multi_master	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5025	fontdone_wasm_get_mm_var	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5072	fontdone_wasm_get_var_axis_flags	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5083	fontdone_wasm_set_mm_design_coordinates	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5101	fontdone_wasm_set_mm_weight_vector	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5119	fontdone_wasm_get_mm_weight_vector	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5140	fontdone_wasm_get_winfnt_header	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5196	fontdone_wasm_get_ps_font_info	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5216	fontdone_wasm_get_ps_font_private	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5236	fontdone_wasm_has_ps_glyph_names	pub	FT_Int	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5241	fontdone_wasm_get_ps_font_value	pub	FT_Long	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5267	fontdone_wasm_get_bdf_property	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5317	fontdone_wasm_get_bdf_charset_id	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5351	fontdone_wasm_get_cid_is_internally_cid_keyed	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5370	fontdone_wasm_get_cid_from_glyph_index	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5391	fontdone_wasm_get_cid_registry_ordering_supplement	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5427	fontdone_wasm_get_sfnt_name_count	pub	FT_UInt	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5432	fontdone_wasm_get_sfnt_name	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5463	fontdone_wasm_get_sfnt_os2	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5528	fontdone_wasm_get_sfnt_vhea	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5570	fontdone_wasm_get_sfnt_maxp	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5611	fontdone_wasm_load_sfnt_table	pub	FT_Error	false	parser_review	result_ctor
pillow-rs-freetype/ffi-wasm/src/lib.rs	5661	fontdone_wasm_sfnt_table_info	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5699	fontdone_wasm_get_first_char	pub	FT_ULong	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5715	fontdone_wasm_get_next_char	pub	FT_ULong	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5736	fontdone_wasm_library_version	pub	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5772	fontdone_wasm_load_char	pub	FT_Error	false	parser_review	result_ctor
pillow-rs-freetype/ffi-wasm/src/lib.rs	5790	fontdone_wasm_load_glyph	pub	FT_Error	false	parser_review	result_ctor
pillow-rs-freetype/ffi-wasm/src/lib.rs	5808	fontdone_wasm_get_advance	pub	FT_Error	false	parser_review	result_ctor
pillow-rs-freetype/ffi-wasm/src/lib.rs	5833	fontdone_wasm_get_advances	pub	FT_Error	false	parser_review	result_ctor
pillow-rs-freetype/ffi-wasm/src/lib.rs	5868	fontdone_wasm_get_subglyph_info	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5927	fontdone_wasm_render_glyph	pub	FT_Error	false	parser_review	result_ctor
pillow-rs-freetype/ffi-wasm/src/lib.rs	5944	abi_set_unsupported_glyph_slot	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5953	abi_set_outline_glyph_slot_advance	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5968	fontdone_wasm_glyphslot_oblique	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5973	fontdone_wasm_glyphslot_embolden	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5978	fontdone_wasm_glyphslot_own_bitmap	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	5992	abi_glyphslot_own_bitmap_copy_allocation_failure	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	6006	abi_fvar_namedstyle_coords	pub	Option<Vec<FT_Fixed>>	false	parser_review	question_operator
pillow-rs-freetype/ffi-wasm/src/lib.rs	6015	fontdone_wasm_glyphslot_adjust_weight	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	6034	fontdone_wasm_glyphslot_slant	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	6053	fontdone_wasm_get_slot	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	6072	fontdone_wasm_size_metrics	pub	FT_Error	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	6104	rust_face_info	private	rust_ffi::FT_FaceRecPublic	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	6132	rust_face_charmap	private	rust_ffi::FT_CharMap	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	6143	rust_face_charmap_info	private	Option<rust_ffi::FT_CharMapRecPublic>	false	parser_review	question_operator
pillow-rs-freetype/ffi-wasm/src/lib.rs	6151	slot_to_wasm	private	FontdoneWasmGlyphSlot	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	6191	outline_snapshot_from_wasm	private	Option<rust_ffi::FT_OutlineSnapshot>	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	6239	copy_outline_snapshot_to_wasm	private	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	6271	copy_rendered_bitmap_to_wasm	private	()	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	6297	wasm_bitmap_to_rust	private	rust_ffi::FT_Bitmap_C	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	6310	copy_rust_bitmap_record_to_wasm	private	()	false	parser_review	question_operator,checked_arithmetic
pillow-rs-freetype/ffi-wasm/src/lib.rs	6328	wasm_bitmap_bytes	private	Option<Vec<u8>>	false	parser_review	question_operator,checked_arithmetic
pillow-rs-freetype/ffi-wasm/src/lib.rs	6339	face_ref	private	Option<&'static WasmFaceState>	false	likely_infallible	
pillow-rs-freetype/ffi-wasm/src/lib.rs	6348	face_mut	private	Option<&'static mut WasmFaceState>	false	likely_infallible	
pillow-rs-freetype/src/api.rs	87	contains	pub	bool	false	likely_infallible	
pillow-rs-freetype/src/api.rs	91	render_mode	private	RenderMode	false	likely_infallible	
pillow-rs-freetype/src/api.rs	108	native_hint_mode	private	NativeHintMode	false	likely_infallible	
pillow-rs-freetype/src/api.rs	120	without	pub	Self	false	likely_infallible	
pillow-rs-freetype/src/api.rs	128	bitor	private	Self::Output	false	likely_infallible	
pillow-rs-freetype/src/api.rs	134	bitor_assign	private	()	false	likely_infallible	
pillow-rs-freetype/src/api.rs	148	init	pub	Self	false	likely_infallible	
pillow-rs-freetype/src/api.rs	153	new_memory_face	pub	Result<Face, FontError>	true	ok_result	question_operator
pillow-rs-freetype/src/api.rs	168	new_memory_face_with_name_options	pub	Result<Face, FontError>	true	ok_result	question_operator
pillow-rs-freetype/src/api.rs	223	get_or_insert_with	private	Font) -> Font	false	likely_infallible	
pillow-rs-freetype/src/api.rs	235	clear	private	()	false	likely_infallible	
pillow-rs-freetype/src/api.rs	241	new	private	Self	false	likely_infallible	
pillow-rs-freetype/src/api.rs	263	from	private	Self	false	likely_infallible	
pillow-rs-freetype/src/api.rs	276	from_memory	pub	Result<Self, FontError>	true	ok_result	
pillow-rs-freetype/src/api.rs	281	font	pub	&Font	false	likely_infallible	
pillow-rs-freetype/src/api.rs	285	font_mut	pub	&mut Font	false	likely_infallible	
pillow-rs-freetype/src/api.rs	290	charmap_index	pub	Option<usize>	false	likely_infallible	
pillow-rs-freetype/src/api.rs	295	info	pub	FaceInfo	false	likely_infallible	
pillow-rs-freetype/src/api.rs	300	size_metrics	pub	SizeMetrics	false	likely_infallible	
pillow-rs-freetype/src/api.rs	304	active_size_state	pub	ActiveSizeState	false	likely_infallible	
pillow-rs-freetype/src/api.rs	308	activate_size_state	pub	()	false	likely_infallible	
pillow-rs-freetype/src/api.rs	313	reset_size_to_undefined	pub	()	false	likely_infallible	
pillow-rs-freetype/src/api.rs	318	reset_probe_size_request_metrics	pub	()	false	likely_infallible	
pillow-rs-freetype/src/api.rs	324	set_char_size	pub	()	false	likely_infallible	
pillow-rs-freetype/src/api.rs	330	try_set_char_size	pub	Result<(), SizeRequestError>	true	ok_result	question_operator
pillow-rs-freetype/src/api.rs	344	set_pixel_sizes	pub	()	false	likely_infallible	
pillow-rs-freetype/src/api.rs	350	request_size	pub	Result<(), SizeRequestError>	true	ok_result	question_operator
pillow-rs-freetype/src/api.rs	357	select_size	pub	Result<(), SelectSizeError>	true	ok_result	question_operator
pillow-rs-freetype/src/api.rs	364	get_char_index	pub	u16	false	likely_infallible	
pillow-rs-freetype/src/api.rs	369	get_char_variant_index	pub	u16	false	likely_infallible	
pillow-rs-freetype/src/api.rs	374	get_char_variant_is_default	pub	i32	false	likely_infallible	
pillow-rs-freetype/src/api.rs	380	get_variant_selectors	pub	Option<Vec<u32>>	false	likely_infallible	
pillow-rs-freetype/src/api.rs	385	get_variants_of_char	pub	Option<Vec<u32>>	false	likely_infallible	
pillow-rs-freetype/src/api.rs	390	get_chars_of_variant	pub	Option<Vec<u32>>	false	likely_infallible	
pillow-rs-freetype/src/api.rs	395	select_unicode_charmap	pub	Result<(), FontError>	true	ok_result	question_operator
pillow-rs-freetype/src/api.rs	402	set_charmap	pub	Result<(), FontError>	true	ok_result	question_operator
pillow-rs-freetype/src/api.rs	409	get_fstype_flags	pub	u16	false	likely_infallible	
pillow-rs-freetype/src/api.rs	414	get_gasp	pub	i32	false	likely_infallible	
pillow-rs-freetype/src/api.rs	419	winfnt_header	pub	Option<&crate::font::WinFntHeader>	false	likely_infallible	
pillow-rs-freetype/src/api.rs	424	kerning_by_glyphs	pub	Vector	false	likely_infallible	
pillow-rs-freetype/src/api.rs	430	sfnt_name_count	pub	usize	false	likely_infallible	
pillow-rs-freetype/src/api.rs	435	sfnt_name	pub	Option<&crate::tt::name::SfntNameRecord>	false	likely_infallible	
pillow-rs-freetype/src/api.rs	440	sfnt_name_format	pub	u16	false	likely_infallible	
pillow-rs-freetype/src/api.rs	445	sfnt_lang_tag	pub	Option<&crate::tt::name::SfntLangTagRecord>	false	likely_infallible	
pillow-rs-freetype/src/api.rs	450	postscript_name	pub	Option<&str>	false	likely_infallible	
pillow-rs-freetype/src/api.rs	455	set_named_instance	pub	Result<(), FontError>	true	ok_result	question_operator
pillow-rs-freetype/src/api.rs	463	set_var_design_coordinates	pub	Result<(), FontError>	true	ok_result	question_operator
pillow-rs-freetype/src/api.rs	471	var_design_coordinates	pub	Result<&[i32], FontError>	true	ok_result	
pillow-rs-freetype/src/api.rs	477	var_blend_coordinates_16_16	pub	Result<Vec<i32>, FontError>	true	ok_result	
pillow-rs-freetype/src/api.rs	483	set_var_blend_coordinates	pub	Result<(), FontError>	true	ok_result	question_operator
pillow-rs-freetype/src/api.rs	492	set_type1_mm_blend_coordinates	pub	Result<(), FontError>	true	ok_result	question_operator
pillow-rs-freetype/src/api.rs	504	glyph_name	pub	Option<&str>	false	likely_infallible	
pillow-rs-freetype/src/api.rs	509	name_index	pub	u32	false	likely_infallible	
pillow-rs-freetype/src/api.rs	514	first_char	pub	Option<(u32, u16)>	false	likely_infallible	
pillow-rs-freetype/src/api.rs	519	next_char	pub	Option<(u32, u16)>	false	likely_infallible	
pillow-rs-freetype/src/api.rs	523	glyph_hori_advance_16dot16	pub	i32	false	likely_infallible	
pillow-rs-freetype/src/api.rs	528	load_char	pub	Result<GlyphSlot, FontError>	true	ok_result	
pillow-rs-freetype/src/api.rs	534	load_glyph	pub	Result<GlyphSlot, FontError>	true	ok_result	
pillow-rs-freetype/src/api.rs	540	load_glyph_with_transform	pub	Result<GlyphSlot, FontError>	true	ok_result	
pillow-rs-freetype/src/api.rs	549	normalize_load_flags	private	LoadFlags	false	likely_infallible	
pillow-rs-freetype/src/api.rs	570	load_glyph_from_font	private	Result<GlyphSlot, FontError>	true	ok_result	question_operator,result_ctor
pillow-rs-freetype/src/api.rs	687	render_loaded_glyph	pub	Result<GlyphSlot, FontError>	true	ok_result	question_operator
pillow-rs-freetype/src/api.rs	698	render_font	private	Result<Font, FontError>	true	ok_result	
